CaseID,q1,q4r1,q4r2,q4r3,q4r4,q4r5,q4r6,q4r7,q4r8,q4r9,q4r10,q4r11,q56,q57,TechAttitudeMean,TechUseSocialMean,ShoppingAttitudeMean,SocialWebMean,RadioWebMean,VideoWebMean,LeaderMean,Clusters
2385,4,1,0,1,0,1,1,1,1,1,0,0,7,2,3,2.25,4.4,2.5,2.5,2,2.083333333,3
958,4,1,0,1,0,0,1,1,1,1,0,0,10,2,3,2.25,4.1,2.75,3.25,3.25,2,6
213,7,0,0,0,0,0,0,0,0,0,0,1,13,2,2.4,2.5,3.1,3,3,2.5,2.666666667,8
322,5,1,0,1,0,1,1,0,0,0,0,0,11,1,1,2.25,2,1.75,2.25,2,1.25,2
873,8,0,0,0,0,0,1,0,0,0,0,0,2,2,3.6,3.5,4.3,3,3.5,3.5,3.083333333,1
1198,2,0,0,0,0,1,0,0,0,0,0,0,1,2,3,3,2.6,1.25,1.25,2,2.416666667,5
1072,2,1,0,0,0,0,0,0,0,0,0,0,5,2,3.4,3,3,3.25,4,3.25,3.5,5
2363,5,1,1,0,0,1,1,0,1,1,0,0,8,2,3.8,3,3.2,2.25,2.5,2.25,2.916666667,4
1277,6,1,1,1,1,1,1,1,1,1,0,0,12,2,2.4,4.5,3.4,2,4,2.25,2.333333333,4
2210,3,1,0,1,0,1,1,0,1,0,0,0,9,2,2.8,2.25,3.1,2.5,2.5,2,2,3
476,3,0,0,0,0,1,0,0,0,0,0,0,8,2,3.2,2.25,2.5,2.75,4,3.25,2.166666667,5
137,6,0,0,1,0,1,1,0,1,0,0,0,11,2,3.6,2.5,4.4,3.25,3,2.5,2.583333333,2
1147,3,1,0,0,0,1,1,0,0,1,0,0,10,2,2.6,2,4,2.75,2.5,2.5,2.333333333,3
1578,6,1,0,1,1,1,1,1,0,1,0,0,13,2,2.4,2.25,3.7,2,3.5,2.5,1.833333333,7
2238,3,1,1,1,1,1,1,1,1,1,0,0,5,1,2,2,3,2,2.25,2.25,1.666666667,4
1391,6,1,1,1,0,1,1,1,1,1,0,0,12,2,3.2,2.75,3.6,2.25,2.25,2.25,2.416666667,4
2266,3,1,1,1,1,1,1,1,1,1,0,0,8,1,3,2.75,3.3,2.25,2.25,2.25,2.333333333,4
948,2,1,0,1,0,1,1,1,1,0,0,0,3,2,1.8,1.75,1.8,2.25,1.75,1.75,1.5,7
2247,3,1,1,1,1,0,1,1,1,0,0,0,6,1,2.4,2.25,2.1,2,2.25,2,2.166666667,4
1892,8,1,0,0,0,0,1,0,0,0,0,0,8,1,3,3.5,4.6,3.25,3.25,3.25,2.833333333,1
987,8,1,0,0,0,1,0,0,1,0,0,0,12,1,1,1,1,2.25,2.5,2.75,0.833333333,2
2017,5,1,0,1,1,1,1,1,1,0,0,0,8,1,2.4,2.25,2.6,2.5,3,2.5,2,7
1505,2,1,1,0,0,1,1,0,0,0,0,0,5,2,2,1.25,1.6,2.5,2.75,2.5,1.333333333,2
1555,7,1,0,1,1,1,1,1,1,1,0,0,14,2,2.6,2.75,2.9,3.25,3,1,2.666666667,7
1934,4,1,0,1,1,1,1,1,0,0,0,0,3,1,3.4,2,3.8,3.25,3.5,2.75,2.333333333,7
2228,2,1,0,0,0,1,1,1,1,0,0,0,2,1,3,3.25,1.9,3.25,2.75,3.25,2.583333333,3
380,2,0,0,0,0,1,1,0,0,0,0,0,7,1,3,2.75,4.6,3.25,3,3.25,2.75,5
1940,7,1,1,1,1,1,1,1,1,1,0,0,9,2,2.6,2.75,3,3,3,3.75,2.5,4
1790,2,1,1,0,0,1,1,0,1,0,0,0,13,2,3,2,4.2,3,3.25,1.75,2.333333333,4
1939,5,1,0,0,0,1,1,1,1,0,1,0,7,2,3.4,1.75,2.4,3,4,2.5,1.916666667,6
1039,5,1,0,1,0,1,1,0,0,0,0,0,5,1,2.4,3.25,4.2,2.5,3.25,2.25,2.416666667,3
745,3,0,0,0,1,0,1,0,0,0,0,0,6,2,2.2,4,3.5,3,2.75,2.75,2.583333333,1
1134,2,0,0,1,0,1,1,1,1,0,0,0,7,1,2.8,3.75,4,3.25,4,3,2.75,2
122,3,0,0,0,1,1,1,0,0,0,0,0,9,2,2.8,2.25,3.4,2.75,3,2.5,2.166666667,2
2184,3,1,1,1,1,1,1,1,1,1,0,0,9,2,1.6,2,1.8,1,1.25,1,1.583333333,4
1385,8,1,0,0,0,0,1,1,1,1,0,0,9,2,2.2,1.75,2.6,2.75,2.75,2.75,1.583333333,1
1128,5,0,0,0,0,0,0,0,0,0,0,1,14,1,3.4,3,3.2,4,4,4,2.833333333,8
1775,3,1,0,1,0,0,1,0,0,1,0,0,11,2,2.4,3,3.9,2.25,3,2,2.333333333,1
1089,4,0,0,0,0,1,1,0,1,0,0,0,4,2,3,3.25,4.2,3,3,3.25,2.333333333,2
194,8,0,0,1,0,1,1,1,1,0,0,0,8,2,2.6,2.25,3.1,2.5,3,2.5,1.666666667,2
220,8,0,0,0,0,0,1,0,0,1,0,0,3,1,3.2,3,3.5,3.25,3.5,2.75,2.666666667,1
1429,8,1,0,1,0,0,1,1,1,1,0,0,14,2,1.6,2,2.7,2.75,3.25,3,1.833333333,6
1848,5,1,0,0,0,1,1,0,0,0,0,0,12,1,2.8,2,3.4,3.25,3.25,3.5,2.333333333,3
1683,6,1,1,0,1,1,1,0,0,0,0,0,1,1,3,2.75,3.8,1.5,3,2.5,2.083333333,4
328,4,0,0,1,0,0,1,1,1,0,0,0,5,1,2.4,3.75,2.7,3,3,3,2.5,5
2292,3,1,1,1,1,1,1,1,1,1,0,0,6,1,2.2,2.75,2,2.25,3,1.5,2.083333333,4
691,2,1,0,1,0,1,1,0,0,0,0,0,1,2,3,1,2.1,3.25,3.25,1.75,1.666666667,2
932,7,1,1,0,1,1,1,1,1,1,1,0,13,1,3,2.25,1.8,1,3.25,1.75,2.083333333,6
1376,3,1,0,0,0,1,1,0,0,0,0,0,10,2,3.2,2.75,3,3.25,2.5,3.5,2.666666667,3
1148,8,0,0,0,0,0,1,0,0,0,0,0,8,2,3,3,4,2.5,4,3.25,2.5,1
1451,3,1,0,1,0,1,1,1,1,1,0,0,5,2,2.8,2,3,2.25,3.5,2.5,2.166666667,7
1181,9,0,0,0,0,0,0,0,0,0,0,1,13,1,3.8,4.25,3.2,4,4,4,3.75,8
727,2,1,0,1,0,1,1,0,1,0,0,0,6,1,2,3.25,2.2,2.5,3.25,3.25,2.416666667,3
630,2,0,0,0,0,1,1,1,1,0,0,0,12,1,2.2,2.5,2.4,2.5,2.75,3.25,1.833333333,2
56,5,0,0,0,0,1,1,1,1,0,1,0,10,2,3.8,2.25,3.3,2,2.75,2,2.25,6
1427,4,1,0,0,0,1,1,1,0,1,0,0,7,2,3.2,2.25,3.1,1.5,3,1.75,2.333333333,3
1925,7,1,0,0,0,1,1,1,1,0,0,0,10,1,3.8,3,3.9,2.75,2.5,2.75,2.75,3
507,10,0,1,1,1,1,1,0,1,0,0,0,12,1,2.2,2,2.9,2,2.5,2.25,1.666666667,4
1484,1,1,1,1,0,1,1,1,1,1,0,0,12,2,2,2,3.3,3.25,3.5,2.75,1.75,4
1535,5,1,0,1,0,1,1,1,1,0,0,0,11,2,2.2,1.5,3.4,3.25,3.25,2.75,1.166666667,3
48,2,0,0,1,0,0,0,0,0,0,0,0,4,1,2.8,2.5,1.5,3.25,3.25,3,2,5
1055,2,0,0,1,0,1,0,1,0,0,0,0,5,2,1,2,1,2.5,3,1.75,1.166666667,2
1183,2,0,0,0,1,1,1,1,0,0,0,0,1,1,2.8,3.25,2.7,3.25,2.75,2.5,2.833333333,2
461,3,1,0,1,1,1,1,0,0,1,0,0,14,2,1.2,2,2,1.25,2.75,1.5,1.583333333,7
2168,3,1,0,1,1,0,0,1,1,1,0,0,7,2,2.2,3,1.5,1.5,1.5,1.75,2,7
2274,6,1,1,1,1,1,1,1,1,0,0,0,11,1,2.6,2.75,2.9,2.5,3,3,2.166666667,4
241,8,0,0,1,0,1,1,1,0,0,0,0,8,2,3.8,2,4.7,1.75,2.5,2,2.333333333,3
1748,9,1,0,1,0,1,1,1,0,0,0,0,13,1,2.8,2.5,4.8,3.5,3.5,3.5,2.5,7
854,2,1,0,0,0,1,1,0,0,0,0,0,10,1,1.8,2.75,3.7,2.75,3.25,3,1.833333333,3
1667,11,1,0,1,0,0,1,1,0,1,0,0,14,2,3.4,3,3.6,2.5,3,3.25,2.5,1
397,8,1,1,1,0,1,1,1,1,1,0,0,9,2,2.4,3,1.8,2.25,1.75,3,1.916666667,4
100,2,1,1,1,1,1,1,1,0,0,0,0,7,2,3,2.75,2.9,3.25,2.75,3.25,2.333333333,4
1938,5,1,0,0,0,1,1,1,0,0,0,0,7,2,2.8,2.5,4,3.25,3.25,2.75,2.166666667,3
897,2,1,0,1,0,1,1,1,1,0,0,0,8,2,2,3,2.4,1,2.5,1.5,2.083333333,7
990,1,0,0,0,0,1,0,0,0,0,0,0,3,2,3.6,4,3.3,3.25,3.5,3.25,3.083333333,5
558,3,1,0,0,0,1,1,1,1,0,0,0,6,2,2.6,2.5,2.7,3.25,3,2.25,2,3
92,5,1,0,1,1,1,1,1,1,0,0,0,7,2,2,2.25,1.7,4,3.25,1.75,1.583333333,7
1508,7,1,0,1,0,1,1,1,0,1,0,0,9,1,2.8,2,2.8,1.75,2.75,2.25,1.75,7
394,11,0,0,0,0,0,0,0,0,0,0,1,6,1,2.6,2.75,4.9,4,4,4,3,8
699,2,0,0,0,0,0,1,0,0,0,0,0,4,2,4.2,3,3.3,1.75,2.25,2.5,2.5,5
811,8,0,0,0,0,1,1,1,0,0,0,0,9,1,2.4,2.75,3.8,2.75,4,2.5,1.916666667,2
301,5,1,1,1,1,1,1,0,1,1,0,0,11,1,2.8,3.25,3.4,1.5,1.5,1.5,2.333333333,4
2167,4,1,1,1,1,1,1,1,1,1,0,0,14,2,3.2,2.25,2,1.5,2.25,1.75,1.833333333,4
401,3,1,0,0,0,1,1,0,1,0,0,0,3,1,2.4,4.75,4.4,3.25,4,2.5,2.666666667,5
1093,2,0,0,1,0,1,1,1,0,1,0,0,3,1,2.2,3.25,3,2.5,3,2.25,2.25,2
1903,2,1,1,1,0,1,1,0,1,0,1,0,1,2,2.6,2,3.8,2.25,3.25,2.75,2.083333333,6
446,2,1,0,1,0,1,1,0,0,0,0,0,2,2,3.4,3.5,3.5,2.5,2.25,2.5,3,2
178,2,0,0,1,0,1,0,1,0,0,0,0,9,1,3,2,3.3,4,4,2.75,2.416666667,5
1682,8,1,0,0,0,1,1,0,1,1,0,0,14,2,3.2,1.5,5.6,3.25,4,3,2.666666667,3
2362,3,1,1,1,0,1,1,1,0,1,0,0,7,1,1,1,3,2.5,2.75,2.75,0.833333333,4
868,6,1,0,0,0,1,1,1,0,0,0,0,6,1,1.8,2.75,3.9,2.25,2.25,2.5,2.333333333,3
716,2,1,0,0,0,0,1,0,0,0,0,0,5,1,2.4,3.5,3.9,2.25,3.5,3.25,2.416666667,1
1967,3,1,0,0,0,1,1,0,0,0,0,0,1,1,2,2.5,2.7,2.5,3.5,2.75,1.916666667,3
299,2,1,1,0,1,1,1,1,1,1,0,0,4,1,2.4,2.5,2.5,2.25,2,2.5,1.833333333,4
1800,3,1,1,0,0,1,1,0,1,0,0,0,8,1,3,2.25,3.4,2.75,2.5,2.75,2.166666667,4
982,4,0,0,0,0,1,0,0,0,0,0,0,1,2,1.4,2,1.1,3.25,1.75,2.25,1.333333333,2
1999,9,1,0,1,0,0,1,1,0,0,0,0,10,2,3.6,3,3.9,3.25,4,2.75,2.75,1
375,2,1,0,0,0,1,1,0,0,0,0,0,6,1,2,2.75,2.9,3,3.25,3.25,2.166666667,3
1195,2,1,0,1,0,1,1,1,1,0,0,0,8,1,2,2.5,2.6,2.5,3.25,3.25,2,7
572,3,1,1,1,1,1,1,1,1,1,1,0,8,1,3,2.25,2.1,1,1,1.75,2.083333333,6
858,1,0,0,0,0,1,0,0,0,0,0,0,14,2,5,5,5,2,2,2,4.166666667,5
820,2,0,0,1,0,1,0,0,0,0,0,0,4,2,2.6,2.25,5,3.25,3.25,3.75,2.083333333,5
1187,2,1,0,1,0,1,1,0,0,0,0,0,1,2,2.6,4.25,3.3,3.25,3.25,2.75,2.75,2
57,1,0,1,1,1,1,1,0,0,0,1,0,1,1,2,2.75,3.2,3.25,4,3.25,2,6
578,2,1,0,1,0,1,1,1,0,1,0,0,7,1,1.6,3.75,2.9,2.75,3,3.25,2.166666667,7
1251,2,0,0,0,0,0,0,0,0,0,0,1,5,2,2.8,3,4.5,4,3.25,4,3.416666667,8
655,2,1,1,1,1,1,1,1,1,1,0,0,9,1,1,1,1,1,1,1,0.833333333,4
911,7,0,0,0,0,1,0,0,1,0,0,0,14,1,2.8,2.5,3.9,2.75,3.5,3.25,2.25,1
1620,4,1,0,0,0,0,1,1,1,1,0,0,8,2,2.2,1.25,3.3,2.75,4,2.75,1.583333333,1
1276,3,1,1,0,0,0,1,1,1,0,0,0,6,2,2.4,2.5,2.4,2,3.75,1.75,1.75,4
85,4,0,0,0,0,1,0,0,0,0,0,0,4,2,3.2,3.5,3.4,2,2,2.5,2.583333333,5
835,8,0,0,0,0,1,1,1,0,0,0,0,11,1,3,3.5,4.4,3.5,3.25,3.75,2.416666667,5
1841,5,1,0,0,0,0,1,0,1,1,1,0,5,1,3.2,2.5,3.6,3,3.25,2.75,2.833333333,6
939,6,0,0,1,0,1,1,1,0,0,0,0,9,2,3,2.75,3.5,3,4,3,2.25,2
1766,1,1,0,1,0,0,1,0,0,0,0,0,9,2,2.8,2.5,3.2,2.5,3.5,2.25,2.333333333,1
1206,3,1,0,0,1,0,1,1,0,0,0,0,5,1,1.4,3.5,4.4,3,3.25,3.5,1.833333333,1
2148,5,1,1,1,0,1,1,1,1,0,0,0,11,2,2.2,1.5,2.3,2.5,3,2.25,1.75,4
674,2,1,0,1,1,1,1,1,1,1,0,0,5,1,3,2.25,1,1.75,1.5,1.5,2.083333333,7
577,6,1,0,0,1,0,0,0,1,0,1,0,6,1,2.2,2.75,2.8,2,2,1.5,2.166666667,6
485,3,1,0,0,1,1,1,1,0,1,0,0,7,2,2.4,3,3.3,2.5,2.5,2.5,2.166666667,7
186,8,0,0,0,0,1,1,1,0,0,0,0,9,1,2.2,2,2.1,2.25,3.25,3.75,1.5,2
2111,2,1,0,1,1,1,1,1,1,1,0,0,5,2,2.6,2,1.9,1.75,1.25,2,2.083333333,7
1651,1,1,0,1,0,1,1,0,0,0,0,0,6,2,4.4,3,3.6,3.5,3.25,3.5,3.083333333,2
1554,5,1,0,1,0,1,1,1,0,0,0,0,14,1,2.6,3,2.3,2.5,4,3.25,2.166666667,3
2088,3,1,0,1,1,1,1,1,1,1,0,0,5,2,1.2,1.75,2.2,2.75,3.25,2.75,1.166666667,7
173,8,1,0,0,0,1,1,0,0,0,0,0,8,2,2.8,4.5,2.8,2.75,3.5,3.5,3.083333333,1
2379,2,1,0,1,0,1,1,1,0,0,0,0,6,1,1.6,3.25,2.8,2.5,2.25,3,1.916666667,7
1565,6,1,0,1,0,1,1,0,1,0,0,0,13,2,3.6,2,4.6,3.25,4,3.25,2.25,3
1638,2,1,0,1,1,1,1,1,1,1,0,0,6,1,2,1.75,3.1,2.75,3.25,2.75,1.5,7
132,2,0,0,1,0,0,0,0,0,0,0,0,14,2,6,6,3.8,2,2.5,2.25,5,5
160,8,0,0,1,1,0,1,0,0,1,0,0,4,1,2.2,2.25,2.1,2,2.75,3.5,1.916666667,2
2154,4,1,1,1,1,1,1,1,1,1,0,0,7,2,2,2.25,1.3,1.25,1.25,1.25,1.666666667,4
696,2,1,1,1,1,1,1,1,1,1,0,0,3,2,3,3,3,1.5,1.5,1.5,2.5,4
1131,6,1,0,0,0,1,1,0,0,0,0,0,8,1,2.4,2.25,2.2,3.25,2,2.75,1.666666667,3
2082,4,1,0,0,0,1,1,1,1,1,0,0,8,2,2.4,1.5,4.1,2,3.75,2,1.333333333,3
1745,4,1,0,0,1,1,1,1,1,1,0,0,8,2,2,2.25,2.6,2.75,4,1.25,1.5,7
1029,2,0,0,1,1,1,1,0,1,0,0,0,14,2,1.8,2.5,2.7,2,3.25,2.25,1.833333333,2
899,2,0,0,0,0,0,1,0,0,0,0,0,2,1,2,3.25,3.8,3.25,3.75,3.25,2,1
459,2,1,0,0,0,0,0,0,1,1,0,0,14,1,3.2,2,2.7,1.5,1.75,1.75,1.916666667,1
2299,3,1,1,1,1,1,1,1,1,1,0,0,7,1,1.8,2.25,1.5,2,2.75,2,1.583333333,4
1629,8,1,0,1,0,0,1,0,0,1,0,0,14,2,3.4,2.75,4.2,2.75,4,3,2.5,1
41,11,0,0,0,0,0,0,0,0,0,0,1,13,1,3.6,3.75,3.8,4,4,3.5,3.083333333,8
1192,3,0,1,1,1,1,1,1,1,0,0,0,11,1,2.4,2.25,2.6,2,2.5,2.5,1.75,4
441,2,1,0,1,0,1,1,1,0,1,0,0,11,2,2.6,3.25,2.9,2.5,3,2.5,2.666666667,2
2396,2,1,0,1,1,1,1,0,0,0,0,0,6,1,2.4,2.25,3,2.25,3.25,2,1.833333333,7
580,7,0,0,0,0,0,1,0,0,0,0,0,13,1,3.4,3.75,4,3.5,4,3.75,2.75,1
2218,2,1,0,0,0,0,1,0,1,0,0,0,9,2,2.8,2.5,3.5,2.25,2.25,1.75,2.25,1
1679,7,1,0,1,0,0,1,1,0,1,0,0,14,1,2.2,2,4.8,2.25,4,3,1.75,1
994,7,0,0,1,0,1,0,1,0,0,1,0,7,2,2.6,2.5,2.4,1,1,1,2.166666667,6
2087,8,1,0,0,0,1,1,0,1,0,1,0,7,2,3.8,2.5,2.7,3.25,4,3.5,2.583333333,6
894,5,0,0,0,0,1,0,1,0,0,0,0,9,1,3,4.25,3.3,3.25,3.25,3.75,3,1
815,4,1,1,1,0,1,1,1,1,0,0,0,14,2,3.8,2,2.8,2,2.5,2.25,2.333333333,4
807,6,1,0,1,1,0,1,1,1,0,0,0,9,1,2.2,2,1.6,2.25,3,2.5,1.5,7
451,3,0,0,0,0,0,1,0,0,0,0,0,6,2,2.2,2.5,3,3.25,2.75,3.25,2.333333333,1
1194,4,0,0,0,0,1,0,0,0,0,0,0,5,1,3,3,3.1,2.5,4,3.25,2.333333333,5
1634,2,1,1,1,1,1,1,1,1,1,0,0,10,2,1.8,1,1,4,4,4,1.166666667,4
2055,10,1,0,0,0,0,1,0,1,0,1,0,1,1,3,2.5,3.3,2.25,3.5,3,2.166666667,6
2133,5,1,1,1,1,1,1,1,1,1,0,0,1,2,1.4,1.5,1.8,1.5,1,1.75,1.166666667,4
1258,4,1,0,1,0,1,1,0,1,1,0,0,9,2,2.4,2.25,2.2,2.25,3.25,2.25,2,3
104,2,1,0,0,0,1,1,0,1,0,0,0,3,1,1.8,1,1.4,3.25,3.25,3.25,1.166666667,2
1654,4,1,0,0,0,1,1,0,1,1,0,0,6,2,3,2.5,4.1,2.25,3.25,3,2.416666667,3
206,9,0,0,0,0,0,1,0,0,0,0,0,7,1,3,2.5,2.7,3,4,4,2.166666667,1
1971,6,1,1,1,1,1,1,1,1,0,0,0,5,2,3.2,2.25,3.1,1.75,4,2,2.083333333,4
942,9,0,0,0,1,1,0,1,1,0,0,0,12,1,2.4,3,3.6,3.75,3,3.5,2.583333333,1
1789,8,1,0,1,0,0,1,0,0,0,0,0,9,2,4,3.5,4.5,3.5,3.5,3.75,3,1
2216,7,1,0,0,0,0,1,0,0,0,0,0,5,2,3,3,3.5,2.5,4,3.75,2.416666667,1
226,2,0,0,1,0,0,0,0,0,0,0,0,9,1,2,2,3,3,3,3,1.666666667,5
200,11,0,0,0,0,0,0,0,0,0,0,1,9,2,2.8,2.75,3.1,3,4,3.25,2.666666667,8
232,2,1,0,1,1,1,1,1,0,1,0,0,14,1,3,3,2.4,3,3.25,3.25,2.5,7
803,5,1,0,1,0,1,1,0,1,0,0,0,9,1,3,4.75,3.6,3.75,3.25,3.75,3.25,1
192,6,1,0,0,0,1,1,0,1,0,0,0,5,1,2.8,3.75,2.8,2.5,2.25,3.25,2.583333333,3
2215,2,1,1,1,1,1,1,1,1,1,0,0,4,2,1.4,2.25,1.3,2.5,1.75,1.25,1.416666667,4
557,4,1,0,0,0,1,1,1,0,0,0,0,6,2,2.6,2.75,4.3,3,3,3,2.333333333,3
11,10,0,0,0,0,0,1,1,1,0,0,0,9,2,3.2,3.5,2.5,3.5,4,3.75,2.666666667,1
1708,6,1,0,1,0,1,1,1,0,1,1,0,4,2,2.2,1.5,3.1,2.75,2.5,2.5,1.666666667,6
981,7,0,0,0,0,1,0,0,0,0,0,0,11,2,3,3,3,4,4,4,2.5,1
289,3,0,0,1,0,1,1,1,0,0,0,0,5,2,1.6,2,2.7,3.25,3.75,2.75,1.583333333,2
1639,4,1,1,1,0,1,1,0,1,0,0,0,14,2,1,1,1,2.75,3.75,2.75,0.833333333,4
793,2,1,0,1,0,1,1,0,0,0,0,0,8,2,2.8,2,2.6,2.5,4,2.75,1.916666667,2
2061,8,1,0,0,0,0,1,0,1,1,0,0,14,2,2.6,2.25,3.1,3.5,3.75,3,2.416666667,1
2250,3,1,0,0,0,1,1,1,0,0,0,0,12,1,3.4,2.75,2.3,2.5,4,3.25,2.166666667,3
602,3,0,0,1,0,1,1,0,0,0,0,0,3,2,3.8,3,3.9,3.5,4,3.75,2.916666667,5
1125,4,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1.75,3.75,3.75,0.833333333,2
734,6,0,0,0,0,1,1,0,1,0,0,0,12,1,2.2,2.25,2.1,3.25,3,3,1.916666667,2
2253,3,1,1,1,1,1,1,1,1,1,0,0,10,2,1.8,1,2,2.25,2.25,2,1.166666667,4
157,3,0,1,1,1,0,0,0,1,1,0,0,13,1,2,2,2.1,2.25,2,2,1.666666667,4
1141,3,0,0,0,0,1,1,0,0,0,0,0,8,1,4.2,3.25,3.6,3.25,4,3,2.666666667,5
1014,5,0,1,0,1,1,0,0,1,0,0,0,12,1,2.8,2.5,3.3,1.75,2.25,1.5,2.25,7
1179,2,0,0,0,0,1,1,1,0,0,0,0,7,2,3.8,3,3.5,2.25,2.25,2.5,3.25,2
406,6,1,1,1,1,1,1,1,0,0,0,0,9,1,1,1,1.2,1,1.25,1.25,0.833333333,4
1521,6,1,0,0,0,1,1,0,0,0,0,0,12,1,2.6,1.75,3.4,3.25,2.75,2.75,1.916666667,3
1424,6,1,0,0,0,1,1,0,1,0,1,0,8,2,3.4,2.75,3.2,2.5,3.5,3,2.5,6
2207,3,1,0,0,0,1,1,1,1,1,0,0,14,2,2.4,1.5,3.2,2.25,3.5,2.25,1.416666667,3
516,2,1,1,1,1,1,1,1,1,1,0,0,7,1,1.6,2.25,2.5,2.25,1,2,1.666666667,4
1157,3,1,0,0,0,1,1,0,0,0,0,0,10,2,3.2,4.25,3.8,2.5,3.25,2,3,3
1770,4,1,0,0,0,1,1,0,0,0,0,0,7,1,3,4.75,4,3.5,3.5,4,2.666666667,5
1710,6,1,0,0,0,1,1,0,0,0,0,0,9,1,2.6,2.5,4,2.25,4,3.75,2.416666667,3
1472,7,1,1,1,0,1,1,1,1,0,0,0,9,2,3,3,4.5,2.5,3.25,2.25,2.75,4
3,7,0,0,0,0,1,1,0,0,0,0,0,6,1,3.4,3.75,4.2,3,3,3.5,2.75,5
1618,6,1,0,0,1,1,1,0,0,0,0,0,11,1,3.2,1.75,2.6,2.5,3.25,3.25,2.333333333,3
1716,7,1,0,1,0,0,1,0,1,0,0,0,10,1,1.6,2.5,2.8,1.75,3.5,1.75,1.666666667,3
2049,4,1,0,0,0,0,0,0,0,0,0,0,5,2,2.2,2.5,2.1,3.25,2,3.25,2.083333333,5
1994,2,1,0,1,1,1,1,1,0,1,0,0,6,2,2.2,1.75,1.9,2.5,3,2.75,1.666666667,7
2306,5,1,0,0,0,1,1,0,1,0,0,0,9,1,2.6,3.25,2.3,2.5,4,3.5,2.416666667,3
1447,8,1,0,0,0,1,1,0,0,0,0,0,13,2,2.2,2.5,3.4,3.25,3.5,3,1.833333333,3
64,7,0,0,0,0,0,0,1,1,0,0,0,13,1,1.6,2.75,4,4,3.5,3.25,1.916666667,1
1602,8,1,0,1,0,1,1,1,1,0,0,0,14,1,2,2.75,1.6,2.5,3.75,3.5,1.833333333,3
1574,4,1,0,0,0,1,1,0,0,0,0,0,10,2,3,2.25,2.1,2.5,3.25,3.25,2.083333333,3
1992,4,1,0,0,0,1,1,0,0,0,0,0,5,2,2.2,3,4.3,3.25,3.5,2.5,2.083333333,3
779,7,1,0,0,0,1,0,1,0,0,0,0,5,1,3,3,3,2.75,4,3.25,2.5,1
1839,9,1,0,0,0,0,1,1,0,1,0,0,13,2,3.2,2.75,3.1,2.5,4,3.25,2.333333333,1
4,7,0,0,1,1,0,1,0,0,0,0,0,5,1,1.4,2.25,2.2,3.25,3.5,3.5,1.5,2
218,5,0,1,1,1,1,1,1,1,0,0,0,10,2,1,1,2.6,2.5,2.25,2.75,0.916666667,4
2388,2,1,0,0,0,0,0,1,1,0,1,0,4,1,1,1,1,1,1,1,0.833333333,2
484,2,1,0,0,1,1,1,0,0,0,0,0,1,1,2,2.5,1.8,2,2.25,1.75,1.5,7
454,4,1,0,1,0,1,1,0,1,1,0,0,4,2,2.6,2.5,4.3,2.25,3.25,3.25,2.666666667,3
1604,6,1,0,1,1,1,1,0,1,0,0,0,10,2,3.8,2.5,3.8,3.5,3.5,3.5,3,3
857,4,1,0,0,0,1,1,1,0,0,0,0,14,2,3.2,2,2.7,3.5,3.75,2.75,2.083333333,3
2026,5,1,0,1,1,1,1,1,1,0,0,0,11,1,2.6,2.5,1.9,2,3.25,3,2.083333333,7
1356,9,1,0,0,0,1,1,0,0,0,0,0,8,1,3,2.5,2.4,3,3.5,2.75,2.5,3
1952,2,1,0,0,0,1,1,0,0,0,1,0,11,1,2.4,3,2.9,3.25,3.5,2.5,2.25,6
1077,9,1,0,1,0,1,1,0,0,1,0,0,4,2,4,4,5,3,4,4,3.416666667,1
1290,5,1,0,0,0,1,1,0,1,0,0,0,5,1,2.8,2.5,2.4,3,3,2.75,2.083333333,3
138,8,0,0,0,0,0,1,0,0,0,0,0,5,1,3.2,3.5,3.8,1.75,2.75,2.5,2.833333333,1
2098,4,1,0,1,0,1,1,1,0,0,0,0,2,2,2.2,3,3.9,3.25,2.75,3.75,2.25,2
827,7,0,0,0,0,1,1,1,0,0,0,0,8,2,2.6,2,4.9,3.25,3.5,3.5,2.25,5
101,2,0,1,0,1,1,1,1,1,1,1,0,6,2,2.4,1.75,3.1,2,2.75,2,1.916666667,6
1858,5,1,0,1,0,1,1,1,1,1,0,0,1,2,2,2.25,4,2.75,3,1.25,1.75,3
1153,3,0,0,0,0,0,1,1,0,0,0,0,2,2,3.6,3.25,4.4,3.5,4,3.5,2.833333333,1
1585,9,1,0,0,0,1,1,0,0,0,0,0,4,1,2.2,2.25,3.5,3.75,4,3.75,2.166666667,3
1189,8,1,0,0,1,1,1,1,0,1,0,0,10,2,3.6,3,3.6,3.5,3,3.75,2.583333333,7
1406,7,1,0,0,0,1,1,0,1,1,0,0,10,2,2.8,2,5,2,2.75,2.5,2,3
1949,8,1,0,1,0,1,1,1,1,0,0,0,6,1,2.8,2.25,4,3.25,3.5,3,2.166666667,3
660,2,1,0,0,1,0,1,1,0,0,0,0,2,1,2.6,3.75,3,2.25,3.75,2.25,2.25,1
209,5,0,0,0,0,0,0,0,0,0,0,1,8,1,3.2,2.5,3,2.5,4,3,3,8
1719,7,1,0,0,0,0,1,1,1,0,0,0,12,2,3.8,2.75,4.1,2.25,4,2.5,2.583333333,1
509,2,1,0,1,1,1,0,1,0,1,0,0,6,2,3.2,3.5,3.7,2.25,3,3,3.416666667,7
